Time,eng_rpm,dsrd_rpm_baro,baro_press,coolant_temp,
88813.38016,1000,653,40,10,
88817.37643,1000,653,40,10,
88821.37613,1000,653,40,10,
88825.42221,1000,653,40,10,
88829.38215,1000,653,40,10,
88833.37626,1000,653,40,10,
88837.37724,1000,653,40,10,
88841.38165,1000,653,40,10,
88845.42614,1000,653,40,10,
88849.37924,1000,653,40,10,
88853.37727,1000,653,40,10,
88857.38074,1000,653,40,10,
88861.37573,1000,653,40,10,
88865.42137,1000,653,40,10,
88869.37735,1000,653,40,10,
88873.38029,1000,653,40,10,
88877.37975,1000,653,40,10,
88881.37547,1000,653,40,10,
88885.42955,1000,653,40,10,
88889.38182,1000,653,40,10,
88893.38495,1000,653,40,10,
88897.37672,1000,653,40,10,
88901.38091,1000,653,40,10,
88905.42753,1000,653,40,10,
88909.37595,1000,653,40,10,
88913.37971,1000,653,40,10,
88917.37813,1000,653,40,10,
88921.37679,1000,653,40,10,
88925.43097,1000,653,40,10,
88929.37709,1000,653,40,10,
88933.37662,1000,653,40,10,
88937.37988,1000,653,40,10,
88941.37754,1000,653,40,10,
88945.42362,1000,653,40,10,
88949.37654,1000,653,40,10,
88953.37649,1000,653,40,10,
88957.38036,1000,653,40,10,
88961.37996,1000,653,40,10,
88965.42740,1000,653,40,10,
88969.37688,1000,653,40,10,
88973.38231,1000,653,40,10,
88977.37871,1000,653,40,10,
88981.38155,1000,653,40,10,
88985.43086,1000,653,40,10,
88989.38012,1000,653,40,10,
88993.38601,1000,653,40,10,
88997.38053,1000,653,40,10,
89001.37607,1000,653,40,10,
89005.42534,1000,653,40,10,
89009.37797,1000,653,40,10,
89013.37621,1000,653,40,10,
89017.37578,1000,653,40,10,
89021.38216,1000,653,40,10,
89025.42332,1000,653,40,10,
89029.37946,1000,653,40,10,
89033.38313,1000,653,40,10,
89037.38066,1000,653,40,10,
89041.38242,1000,653,40,10,
89045.43056,1000,653,40,10,
89049.37851,1000,653,40,10,
89053.37646,1000,653,40,10,
89057.37793,1000,653,40,10,
89061.37646,1000,653,40,10,
89065.42459,1000,653,40,10,
89069.38235,1000,653,40,10,
89073.37606,1000,653,40,10,
89077.38348,1000,653,40,10,
89081.38025,1000,653,40,10,
89085.42616,1000,653,40,10,
89089.37639,1000,653,40,10,
89093.37970,1000,653,40,10,
89097.37575,1000,653,40,10,
89101.38615,1000,653,40,10,
89105.42481,1000,653,40,10,
89109.38001,1000,653,40,10,
89113.38477,1000,653,40,10,
89117.37820,1000,653,40,10,
89121.37626,1000,653,40,10,
89125.42329,1000,653,40,10,
89129.37626,1000,653,40,10,
89133.38004,1000,653,40,10,
89137.38556,1000,653,40,10,
89141.37664,1000,653,40,10,
89145.42306,1000,653,40,10,
89149.37895,1000,653,40,10,
89153.37795,1000,653,40,10,
89157.38537,1000,653,40,10,
89161.38291,1000,653,40,10,
89165.42266,1000,653,40,10,
89169.38467,1000,653,40,10,
89173.37846,1000,653,40,10,
89177.38173,1000,653,40,10,
89181.38357,1000,653,40,10,
89185.42456,1000,653,40,10,
89189.38445,1000,653,40,10,
89193.37796,1000,653,40,10,
89197.37886,1000,653,40,10,
89201.37593,1000,653,40,10,
89205.42270,1000,653,40,10,
89209.38343,1000,653,40,10,
89213.37538,1000,653,40,10,
89217.38116,1000,653,40,10,
89221.37599,1000,653,40,10,
89225.42534,1000,653,40,10,
89229.37614,1000,653,40,10,
89233.37788,1000,653,40,10,
89237.38071,1000,653,40,10,
89241.37954,1000,653,40,10,
89245.42339,1000,653,40,10,
89249.37527,1000,653,40,10,
89253.37990,1000,653,40,10,
89257.37803,1000,653,40,10,
89261.37642,1000,653,40,10,
89265.42871,1000,653,40,10,
89269.38295,1000,653,40,10,
89273.37590,1000,653,40,10,
89277.37761,1000,653,40,10,
89281.38416,1000,653,40,10,
89285.42836,1000,653,40,10,
89289.37899,1000,653,40,10,
89293.37719,1000,653,40,10,
89297.38634,1000,653,40,10,
89301.37870,1000,653,40,10,
89305.42631,1000,653,40,10,
89309.38172,1000,653,40,10,
89313.37678,1000,653,40,10,
89317.37562,1000,653,40,10,
89321.38108,1000,653,40,10,
89325.43144,1000,653,40,10,
89329.38226,1000,653,40,10,
89333.37953,1000,653,40,10,
89337.37925,1000,653,40,10,
89341.37881,1000,653,40,10,
89345.42838,1000,653,40,10,
89349.37931,1000,653,40,10,
89353.38003,1000,653,40,10,
89357.37818,1000,653,40,10,
89361.37589,1000,653,40,10,
89365.42249,1000,653,40,10,
89369.37610,1000,653,40,10,
89373.37772,1000,653,40,10,
89377.38153,1000,653,40,10,
89381.37961,1000,653,40,10,
89385.42425,1000,653,40,10,
89389.37749,1000,653,40,10,
89393.38504,1000,653,40,10,
89397.38099,1000,653,40,10,
89401.38576,1000,653,40,10,
89405.42269,1000,653,40,10,
89409.38672,1000,653,40,10,
89413.38272,1000,653,40,10,
89417.37599,1000,653,40,10,
89421.38109,1000,653,40,10,
89425.42236,1000,653,40,10,
89429.38159,1000,653,40,10,
89433.38303,1000,653,40,10,
89437.37894,1000,653,40,10,
89441.38307,1000,653,40,10,
89445.42756,1000,653,40,10,
89449.37755,1000,653,40,10,
89453.37608,1000,653,40,10,
89457.38168,1000,653,40,10,
89461.37882,1000,653,40,10,
89465.42543,1000,653,40,10,
89469.37979,1000,653,40,10,
89473.38163,1000,653,40,10,
89477.37978,1000,653,40,10,
89481.38396,1000,653,40,10,
89485.42574,1000,653,40,10,
89489.37907,1000,653,40,10,
89493.37683,1000,653,40,10,
89497.38036,1000,653,40,10,
89501.37742,1000,653,40,10,
89505.42745,1000,653,40,10,
89509.37557,1000,653,40,10,
89513.37938,1000,653,40,10,
89517.37965,1000,653,40,10,
89521.37731,1000,653,40,10,
89525.42520,1000,653,40,10,
89529.38651,1000,653,40,10,
89533.37698,1000,653,40,10,
89537.38372,1000,653,40,10,
89541.37594,1000,653,40,10,
89545.42589,1000,653,40,10,
89549.37682,1000,653,40,10,
89553.37567,1000,653,40,10,
89557.38330,1000,653,40,10,
89561.38252,1000,653,40,10,
89565.42659,1000,653,40,10,
89569.38384,1000,653,40,10,
89573.37761,1000,653,40,10,
89577.37869,1000,653,40,10,
89581.37888,1000,653,40,10,
89585.42901,1000,653,40,10,
89589.38275,1000,653,40,10,
89593.38491,1000,653,40,10,
89597.38537,1000,653,40,10,
89601.37622,1000,653,40,10,
89605.43136,1000,653,40,10,
89609.37585,1000,653,40,10,
89613.37940,1000,653,40,10,
89617.37734,1000,653,40,10,
89621.37590,1000,653,40,10,
89625.42547,1000,653,40,10,
89629.38115,1000,653,40,10,
89633.37584,1000,653,40,10,
89637.38580,1000,653,40,10,
89641.38560,1000,653,40,10,
89645.42906,1000,653,40,10,
89649.37656,1000,653,40,10,
89653.37562,1000,653,40,10,
89657.38705,1000,653,40,10,
89661.38269,1000,653,40,10,
89665.42335,1000,653,40,10,
89669.38428,1000,653,40,10,
89673.38327,1000,653,40,10,
89677.37679,1000,653,40,10,
89681.38237,1000,653,40,10,
89685.42702,1000,653,40,10,
89689.37947,1000,653,40,10,
89693.37533,1000,653,40,10,
89697.38123,1000,653,40,10,
89701.37975,1000,653,40,10,
89705.42598,1000,653,40,10,
89709.37799,1000,653,40,10,
89713.37699,1000,653,40,10,
89717.37719,1000,653,40,10,
89721.37621,1000,653,40,10,
89725.42428,1000,653,40,10,
89729.38645,1000,653,40,10,
89733.37585,1000,653,40,10,
89737.37577,1000,653,40,10,
89741.38569,1000,653,40,10,
89745.42339,1000,653,40,10,
89749.37636,1000,653,40,10,
89753.38440,1000,653,40,10,
89757.37987,1000,653,40,10,
89761.38074,1000,653,40,10,
89765.42273,1000,653,40,10,
89769.38431,1000,653,40,10,
89773.37766,1000,653,40,10,
89777.37655,1000,653,40,10,
89781.37701,1000,653,40,10,
89785.42747,1000,653,40,10,
89789.38375,1000,653,40,10,
89793.37946,1000,653,40,10,
89797.37963,1000,653,40,10,
89801.37896,1000,653,40,10,
89805.43012,1000,653,40,10,
89809.38269,1000,653,40,10,
89813.37529,1000,653,40,10,
89817.37762,1000,653,40,10,
89821.37735,1000,653,40,10,
89825.42799,1000,653,40,10,
89829.37569,1000,653,40,10,
89833.38391,1000,653,40,10,
89837.38100,1000,653,40,10,
89841.37600,1000,653,40,10,
89845.43101,1000,653,40,10,
89849.37565,1000,653,40,10,
89853.38440,1000,653,40,10,
89857.37541,1000,653,40,10,
89861.38331,1000,653,40,10,
89865.43074,1000,653,40,10,
89869.37594,1000,653,40,10,
89873.38623,1000,653,40,10,
89877.37643,1000,653,40,10,
89881.37670,1000,653,40,10,
89885.42307,1000,653,40,10,
89889.37650,1000,653,40,10,
89893.37784,1000,653,40,10,
89897.37663,1000,653,40,10,
89901.37867,1000,653,40,10,
89905.42995,1000,653,40,10,
89909.38652,1000,653,40,10,
89913.37975,1000,653,40,10,
89917.38177,1000,653,40,10,
89921.37731,1000,653,40,10,
89925.42865,1000,653,40,10,
89929.37950,1000,653,40,10,
89933.37641,1000,653,40,10,
89937.37634,1000,653,40,10,
89941.37805,1000,653,40,10,
89945.42592,1000,653,40,10,
89949.38482,1000,653,40,10,
89953.37572,1000,653,40,10,
89957.37623,1000,653,40,10,
89961.37609,1000,653,40,10,
89965.42547,1000,653,40,10,
89969.37830,1000,653,40,10,
89973.37718,1000,653,40,10,
89977.38546,1000,653,40,10,
89981.38047,1000,653,40,10,
89985.42224,1000,653,40,10,
89989.38721,1000,653,40,10,
89993.38002,1000,653,40,10,
89997.37591,1000,653,40,10,
90001.37665,1000,653,40,10,
90005.42295,1000,653,40,10,
90009.37810,1000,653,40,10,
90013.38010,1000,653,40,10,
90017.38104,1000,653,40,10,
90021.37933,1000,653,40,10,
90025.43005,1000,653,40,10,
90029.37842,1000,653,40,10,
90033.37610,1000,653,40,10,
90037.37736,1000,653,40,10,
90041.37922,1000,653,40,10,
90045.42373,1000,653,40,10,
90049.38035,1000,653,40,10,
90053.38528,1000,653,40,10,
90057.38641,1000,653,40,10,
90061.37556,1000,653,40,10,
90065.42308,1000,653,40,10,
90069.38012,1000,653,40,10,
90073.37636,1000,653,40,10,
90077.37673,1000,653,40,10,
90081.38482,1000,653,40,10,
90085.42297,1000,653,40,10,
90089.38243,1000,653,40,10,
90093.38282,1000,653,40,10,
90097.37777,1000,653,40,10,
90101.38026,1000,653,40,10,
90105.42323,1000,653,40,10,
90109.37627,1000,653,40,10,
90113.38533,1000,653,40,10,
90117.37594,1000,653,40,10,
90121.37987,1000,653,40,10,
90125.42509,1000,653,40,10,
90129.37638,1000,653,40,10,
90133.37980,1000,653,40,10,
90137.38703,1000,653,40,10,
90141.37661,1000,653,40,10,
90145.42180,1000,653,40,10,
90149.37884,1000,653,40,10,
90153.38623,1000,653,40,10,
90157.37760,1000,653,40,10,
90161.37771,1000,653,40,10,
90165.42878,1000,653,40,10,
90169.37698,1000,653,40,10,
90173.37626,1000,653,40,10,
90177.37838,1000,653,40,10,
90181.37574,1000,653,40,10,
90185.42637,1000,653,40,10,
90189.37721,1000,653,40,10,
90193.38520,1000,653,40,10,
90197.38194,1000,653,40,10,
90201.38333,1000,653,40,10,
90205.42657,1000,653,40,10,
90209.37844,1000,653,40,10,
90213.37862,1000,653,40,10,
90217.38131,1000,653,40,10,
90221.37694,1000,653,40,10,
90225.42629,1000,653,40,10,
90229.37695,1000,653,40,10,
90233.37873,1000,653,40,10,
90237.37539,1000,653,40,10,
90241.38374,1000,653,40,10,
90245.42533,1000,653,40,10,
90249.37736,1000,653,40,10,
90253.37581,1000,653,40,10,
90257.37808,1000,653,40,10,
90261.38045,1000,653,40,10,
90265.42264,1000,653,40,10,
90269.38229,1000,653,40,10,
90273.37558,1000,653,40,10,
90277.37723,1000,653,40,10,
90281.37605,1000,653,40,10,
90285.42419,1000,653,40,10,
90289.38012,1000,653,40,10,
90293.38306,1000,653,40,10,
90297.37836,1000,653,40,10,
90301.38160,1000,653,40,10,
90305.42947,1000,653,40,10,
90309.38154,1000,653,40,10,
90313.37798,1000,653,40,10,
90317.37656,1000,653,40,10,
90321.38114,1000,653,40,10,
90325.43260,1000,653,40,10,
90329.38258,1000,653,40,10,
90333.37585,1000,653,40,10,
90337.37540,1000,653,40,10,
90341.37571,1000,653,40,10,
90345.42349,1000,653,40,10,
90349.37669,1000,653,40,10,
90353.37622,1000,653,40,10,
90357.38588,1000,653,40,10,
90361.38628,1000,653,40,10,
90365.43220,1000,653,40,10,
90369.37581,1000,653,40,10,
90373.37816,1000,653,40,10,
90377.38706,1000,653,40,10,
90381.37712,1000,653,40,10,
90385.42590,1000,653,40,10,
90389.37745,1000,653,40,10,
90393.37820,1000,653,40,10,
90397.37573,1000,653,40,10,
90401.37842,1000,653,40,10,
90405.42576,1000,653,40,10,
90409.38582,1000,653,40,10,
90413.37707,1000,653,40,10,
90417.38626,1000,653,40,10,
90421.37675,1000,653,40,10,
90425.42475,1000,653,40,10,
90429.37538,1000,653,40,10,
90433.38058,1000,653,40,10,
90437.37888,1000,653,40,10,
90441.37884,1000,653,40,10,
90445.42341,1000,653,40,10,
90449.37808,1000,653,40,10,
90453.37700,1000,653,40,10,
90457.37689,1000,653,40,10,
90461.38588,1000,653,40,10,
90465.42929,1000,653,40,10,
90469.38106,1000,653,40,10,
90473.37727,1000,653,40,10,
90477.38402,1000,653,40,10,
90481.38300,1000,653,40,10,
90485.42639,1000,653,40,10,
90489.38340,1000,653,40,10,
90493.37720,1000,653,40,10,
90497.37872,1000,653,40,10,
90501.37612,1000,653,40,10,
90505.42865,1000,653,40,10,
90509.37779,1000,653,40,10,
90513.37551,1000,653,40,10,
90517.37848,1000,653,40,10,
90521.37585,1000,653,40,10,
90525.42838,1000,653,40,10,
90529.37593,1000,653,40,10,
90533.37588,1000,653,40,10,
90537.37841,1000,653,40,10,
90541.37994,1000,653,40,10,
90545.42385,1000,653,40,10,
90549.37632,1000,653,40,10,
90553.38055,1000,653,40,10,
90557.37637,1000,653,40,10,
90561.37601,1000,653,40,10,
90565.42608,1000,653,40,10,
90569.37764,1000,653,40,10,
90573.37906,1000,653,40,10,
90577.37715,1000,653,40,10,
90581.37687,1000,653,40,10,
90585.43311,1000,653,40,10,
90589.38609,1000,653,40,10,
90593.37887,1000,653,40,10,
90597.38201,1000,653,40,10,
90601.38493,1000,653,40,10,
90605.42362,1000,653,40,10,
90609.38748,1000,653,40,10,
90613.38118,1000,653,40,10,
90617.37624,1000,653,40,10,
90621.38544,1000,653,40,10,
90625.42349,1000,653,40,10,
90629.37606,1000,653,40,10,
90633.37613,1000,653,40,10,
90637.38016,1000,653,40,10,
90641.38454,1000,653,40,10,
90645.42791,1000,653,40,10,
90649.38079,1000,653,40,10,
90653.37557,1000,653,40,10,
90657.37935,1000,653,40,10,
90661.37611,1000,653,40,10,
90665.42283,1000,653,40,10,
90669.37641,1000,653,40,10,
90673.37583,1000,653,40,10,
90677.37873,1000,653,40,10,
90681.37596,1000,653,40,10,
90685.43607,1000,653,40,10,
90689.38033,1000,653,40,10,
90693.37668,1000,653,40,10,
90697.37656,1000,653,40,10,
90701.38578,1000,653,40,10,
90705.43301,1000,653,40,10,
90709.37662,1000,653,40,10,
90713.37969,1000,653,40,10,
90717.37999,1000,653,40,10,
90721.38116,1000,653,40,10,
90725.42611,1000,653,40,10,
90729.38596,1000,653,40,10,
90733.37968,1000,653,40,10,
90737.37772,1000,653,40,10,
90741.37657,1000,653,40,10,
90745.42243,1000,653,40,10,
90749.38008,1000,653,40,10,
90753.38000,1000,653,40,10,
90757.37610,1000,653,40,10,
90761.38597,1000,653,40,10,
90765.43295,1000,653,40,10,
90769.37920,1000,653,40,10,
90773.37597,1000,653,40,10,
90777.37708,1000,653,40,10,
90781.37592,1000,653,40,10,
90785.42225,1000,653,40,10,
90789.37676,1000,653,40,10,
90793.37757,1000,653,40,10,
90797.37583,1000,653,40,10,
90801.37668,1000,653,40,10,
90805.43164,1000,653,40,10,
90809.37576,1000,653,40,10,
90813.38585,1000,653,40,10,
90817.37656,1000,653,40,10,
90821.38197,1000,653,40,10,
90825.42301,1000,653,40,10,
90829.38067,1000,653,40,10,
90833.37672,1000,653,40,10,
90837.37674,1000,653,40,10,
90841.38501,1000,653,40,10,
90845.42553,1000,653,40,10,
90849.37712,1000,653,40,10,
90853.37956,1000,653,40,10,
90857.38555,1000,653,40,10,
90861.37588,1000,653,40,10,
90865.42891,1000,653,40,10,
90869.37955,1000,653,40,10,
90873.37584,1000,653,40,10,
90877.37675,1000,653,40,10,
90881.37559,1000,653,40,10,
90885.42541,1000,653,40,10,
90889.38402,1000,653,40,10,
90893.37620,1000,653,40,10,
90897.37976,1000,653,40,10,
90901.37620,1000,653,40,10,
90905.43151,1000,653,40,10,
90909.38664,1000,653,40,10,
90913.37590,1000,653,40,10,
90917.37782,1000,653,40,10,
90921.37565,1000,653,40,10,
90925.42645,1000,653,40,10,
90929.37556,1000,653,40,10,
90933.37846,1000,653,40,10,
90937.38554,1000,653,40,10,
90941.37912,1000,653,40,10,
90945.42351,1000,653,40,10,
90949.38143,1000,653,40,10,
90953.37564,1000,653,40,10,
90957.37957,1000,653,40,10,
90961.38131,1000,653,40,10,
90965.42197,1000,653,40,10,
90969.37589,1000,653,40,10,
90973.37673,1000,653,40,10,
90977.37800,1000,653,40,10,
90981.37704,1000,653,40,10,
90985.42645,1000,653,40,10,
90989.37782,1000,653,40,10,
90993.37607,1000,653,40,10,
90997.38683,1000,653,40,10,
91001.37613,1000,653,40,10,
91005.43057,1000,653,40,10,
91009.37945,1000,653,40,10,
91013.38440,1000,653,40,10,
91017.37646,1000,653,40,10,
91021.37583,1000,653,40,10,
91025.42310,1000,653,40,10,
91029.38209,1000,653,40,10,
91033.37595,1000,653,40,10,
91037.38598,1000,653,40,10,
91041.37762,1000,653,40,10,
91045.42177,1000,653,40,10,
91049.37596,1000,653,40,10,
91053.37673,1000,653,40,10,
91057.38130,1000,653,40,10,
91061.38477,1000,653,40,10,
91065.43052,1000,653,40,10,
91069.38098,1000,653,40,10,
91073.37592,1000,653,40,10,
91077.37661,1000,653,40,10,
91081.38332,1000,653,40,10,
91085.42356,1000,653,40,10,
91089.37654,1000,653,40,10,
91093.38392,1000,653,40,10,
91097.37609,1000,653,40,10,
91101.38038,1000,653,40,10,
91105.42540,1000,653,40,10,
91109.38084,1000,653,40,10,
91113.37781,1000,653,40,10,
91117.37752,1000,653,40,10,
91121.37600,1000,653,40,10,
91125.42434,1000,653,40,10,
91129.37952,1000,653,40,10,
91133.37976,1000,653,40,10,
91137.37765,1000,653,40,10,
91141.38403,1000,653,40,10,
91145.42542,1000,653,40,10,
91149.37589,1000,653,40,10,
91153.37611,1000,653,40,10,
91157.37595,1000,653,40,10,
91161.37770,1000,653,40,10,
91165.42772,1000,653,40,10,
91169.38463,1000,653,40,10,
91173.38443,1000,653,40,10,
91177.37636,1000,653,40,10,
91181.37704,1000,653,40,10,
91185.42956,1000,653,40,10,
91189.37852,1000,653,40,10,
91193.37817,1000,653,40,10,
91197.38565,1000,653,40,10,
91201.37580,1000,653,40,10,
91205.43044,1000,653,40,10,
91209.37565,1000,653,40,10,
91213.37648,1000,653,40,10,
91217.38346,1000,653,40,10,
91221.38023,1000,653,40,10,
91225.42255,1000,653,40,10,
91229.37631,1000,653,40,10,
91233.38396,1000,653,40,10,
91237.37609,1000,653,40,10,
91241.37664,1000,653,40,10,
91245.42965,1000,653,40,10,
91249.38272,1000,653,40,10,
91253.37875,1000,653,40,10,
91257.37568,1000,653,40,10,
91261.38305,1000,653,40,10,
91265.42264,1000,653,40,10,
91269.38314,1000,653,40,10,
91273.37667,1000,653,40,10,
91277.37827,1000,653,40,10,
91281.38143,1000,653,40,10,
91285.42721,1000,653,40,10,
91289.38626,1000,653,40,10,
91293.37686,1000,653,40,10,
91297.38176,1000,653,40,10,
91301.38047,1000,653,40,10,
91305.42995,1000,653,40,10,
91309.37916,1000,653,40,10,
91313.37877,1000,653,40,10,
91317.37703,1000,653,40,10,
91321.38592,1000,653,40,10,
91325.42337,1000,653,40,10,
91329.38214,1000,653,40,10,
91333.37673,1000,653,40,10,
91337.38003,1000,653,40,10,
91341.37536,1000,653,40,10,
91345.43048,1000,653,40,10,
91349.37828,1000,653,40,10,
91353.37963,1000,653,40,10,
91357.38502,1000,653,40,10,
91361.37735,1000,653,40,10,
91365.43291,1000,653,40,10,
91369.37599,1000,653,40,10,
91373.37587,1000,653,40,10,
91377.37676,1000,653,40,10,
91381.38347,1000,653,40,10,
91385.42252,1000,653,40,10,
91389.37859,1000,653,40,10,
91393.37667,1000,653,40,10,
91397.38581,1000,653,40,10,
91401.38359,1000,653,40,10,
91405.42907,1000,653,40,10,
91409.38450,1000,653,40,10,
91413.37732,1000,653,40,10,
91417.37550,1000,653,40,10,
91421.38126,1000,653,40,10,
91425.42893,1000,653,40,10,
91429.38400,1000,653,40,10,
91433.37748,1000,653,40,10,
91437.37584,1000,653,40,10,
91441.38374,1000,653,40,10,
91445.42548,1000,653,40,10,
91449.37855,1000,653,40,10,
91453.37990,1000,653,40,10,
91457.37981,1000,653,40,10,
91461.37574,1000,653,40,10,
91465.42582,1000,653,40,10,
91469.38160,1000,653,40,10,
91473.38509,1000,653,40,10,
91477.37589,1000,653,40,10,
91481.37866,1000,653,40,10,
91485.43090,1000,653,40,10,
91489.38036,1000,653,40,10,
91493.38115,1000,653,40,10,
91497.38079,1000,653,40,10,
91501.38562,1000,653,40,10,
91505.42573,1000,653,40,10,
91509.37734,1000,653,40,10,
91513.37977,1000,653,40,10,
91517.38419,1000,653,40,10,
91521.38005,1000,653,40,10,
91525.42324,1000,653,40,10,
91529.37578,1000,653,40,10,
91533.38619,1000,653,40,10,
91537.37547,1000,653,40,10,
91541.37562,1000,653,40,10,
91545.43221,1000,653,40,10,
91549.38608,1000,653,40,10,
91553.37976,1000,653,40,10,
91557.38009,1000,653,40,10,
91561.37669,1000,653,40,10,
91565.43386,1000,653,40,10,
91569.38307,1000,653,40,10,
91573.37897,1000,653,40,10,
91577.38375,1000,653,40,10,
91581.38314,1000,653,40,10,
91585.42354,1000,653,40,10,
91589.37756,1000,653,40,10,
91593.38224,1000,653,40,10,
91597.37778,1000,653,40,10,
91601.37778,1000,653,40,10,
91605.42467,1000,653,40,10,
91609.37839,1000,653,40,10,
91613.37733,1000,653,40,10,
91617.38187,1000,653,40,10,
91621.38638,1000,653,40,10,
91625.42287,1000,653,40,10,
91629.38432,1000,653,40,10,
91633.37799,1000,653,40,10,
91637.37845,1000,653,40,10,
91641.37809,1000,653,40,10,
91645.42608,1000,653,40,10,
91649.37972,1000,653,40,10,
91653.38539,1000,653,40,10,
91657.37591,1000,653,40,10,
91661.37669,1000,653,40,10,
91665.42498,1000,653,40,10,
91669.38407,1000,653,40,10,
91673.37593,1000,653,40,10,
91677.38021,1000,653,40,10,
91681.37848,1000,653,40,10,
91685.42707,1000,653,40,10,
91689.37622,1000,653,40,10,
91693.37585,1000,653,40,10,
91697.38542,1000,653,40,10,
91701.37572,1000,653,40,10,
91705.42400,1000,653,40,10,
91709.37633,1000,653,40,10,
91713.38378,1000,653,40,10,
91717.37605,1000,653,40,10,
91721.37893,1000,653,40,10,
91725.42412,1000,653,40,10,
91729.38041,1000,653,40,10,
91733.38313,1000,653,40,10,
91737.38057,1000,653,40,10,
91741.37955,1000,653,40,10,
91745.43296,1000,653,40,10,
91749.38579,1000,653,40,10,
91753.37573,1000,653,40,10,
91757.38366,1000,653,40,10,
